company_id,registration_date,location,turnover,is_fraud,seller_id_x,sent_invoices,buyer_id_x,received_invoices,seller_id_y,total_sent_amount,buyer_id_y,total_received_amount,invoice_frequency,fraud_probability,predicted_fraud
GST000892,2022-08-20,Bangalore,312785744.19368887,0,GST000892,7,GST000892,3,GST000892,869255.6693738126,GST000892,141809.75734822502,10,0.4341686,0
GST000893,2020-04-20,Delhi,11545079.041394684,0,GST000893,4,GST000893,7,GST000893,257032.51674632245,GST000893,752047.4777716033,11,0.49197462,0
GST000894,2022-04-23,Bangalore,5558515.503204047,0,GST000894,2,GST000894,3,GST000894,79860.70367774252,GST000894,302828.9033177041,5,0.5022248,1
GST000895,2022-07-23,Bangalore,3052447.560088867,0,GST000895,9,GST000895,5,GST000895,368562.5533552321,GST000895,108078.25434439268,14,0.5001094,1
GST000896,2022-08-16,Kolkata,149175.33342341197,0,GST000896,11,GST000896,3,GST000896,6043481.403855398,GST000896,43174.35312274269,14,0.4984011,0
GST000897,2021-09-16,Mumbai,835290.5768950881,0,GST000897,5,GST000897,2,GST000897,50831.73554996086,GST000897,303861.8374568494,7,0.49782953,0
GST000898,2020-08-11,Kolkata,757642.0335698492,0,GST000898,5,GST000898,7,GST000898,381289.952971224,GST000898,298813.11992374324,12,0.49308515,0
GST000899,2020-05-23,Delhi,1324655.231616059,0,GST000899,5,GST000899,2,GST000899,1109062.5031591246,GST000899,1956.6573271451443,7,0.50287545,1
GST000900,2020-11-24,Mumbai,1354485.730048953,0,GST000900,7,GST000900,4,GST000900,1020649.0111795621,GST000900,191375.19633044227,11,0.4932052,0
GST000901,2021-01-01,Mumbai,75133097.30080716,0,GST000901,6,GST000901,7,GST000901,341038.7277374058,GST000901,2241736.644216378,13,0.49767888,0
GST000902,2022-03-20,Mumbai,9466987.454660367,0,GST000902,5,GST000902,8,GST000902,187643.35484656942,GST000902,151887.68960922677,13,0.49702793,0
GST000903,2022-04-10,Kolkata,1665193.5768441227,0,GST000903,9,GST000903,2,GST000903,543856.012047328,GST000903,23853.870087937506,11,0.49302998,0
GST000904,2022-09-02,Kolkata,689001076.5114774,0,GST000904,4,GST000904,5,GST000904,35204.875879794214,GST000904,286735.5976581212,9,0.48367253,0
GST000905,2020-09-30,Delhi,631695.1109108357,0,GST000905,7,GST000905,10,GST000905,541822.038829193,GST000905,4376931.345056226,17,0.48871976,0
GST000906,2022-08-05,Mumbai,1244480.673992074,0,GST000906,6,GST000906,3,GST000906,1697215.9287612962,GST000906,330898.81340635585,9,0.49352798,0
GST000907,2020-08-16,Mumbai,1768411.0976379623,0,GST000907,8,GST000907,6,GST000907,1084758.0386705718,GST000907,2150053.5508183124,14,0.49155644,0
GST000908,2022-04-11,Delhi,8590216.382559322,0,GST000908,4,GST000908,5,GST000908,184334.14595260963,GST000908,656253.4764782272,9,0.49593303,0
GST000909,2021-07-28,Chennai,2043268.177796971,0,GST000909,4,GST000909,4,GST000909,1146836.0767497795,GST000909,2009086.6859414566,8,0.49539897,0
GST000910,2021-02-02,Bangalore,150655.3328121751,0,GST000910,6,GST000910,6,GST000910,198840.30794226206,GST000910,405250.9343173859,12,0.4977555,0
GST000911,2021-07-28,Kolkata,38422.977579238526,1,GST000911,5,GST000911,4,GST000911,176745.36216381326,GST000911,51747.02068399686,9,0.49528426,0
GST000912,2020-03-14,Chennai,179803.91170613575,0,GST000912,8,GST000912,5,GST000912,457498.5643103889,GST000912,423986.0456712475,13,0.499485,0
GST000913,2020-04-05,Chennai,18332541.055192057,0,GST000913,1,GST000913,3,GST000913,17810.674310498187,GST000913,38429.207492248155,4,0.49066675,0
GST000914,2022-01-07,Kolkata,105575.5575256262,0,GST000914,7,,0,GST000914,612535.5057529026,,0.0,7,0.48392153,0
GST000915,2022-09-09,Delhi,10789985.24462722,0,GST000915,5,GST000915,5,GST000915,3825048.385650241,GST000915,29905846.588916812,10,0.49519745,0
GST000916,2022-08-10,Mumbai,349384.0590642123,0,GST000916,3,,0,GST000916,216746.29706526463,,0.0,3,0.41004238,0
GST000917,2022-05-10,Delhi,2407819.587050051,0,GST000917,4,GST000917,3,GST000917,203526.65126459344,GST000917,82794.86687436851,7,0.4888164,0
GST000918,2020-08-24,Mumbai,20727085.34113726,0,GST000918,9,GST000918,8,GST000918,109537.7398655447,GST000918,135613.21523985572,17,0.48988852,0
GST000919,2021-12-10,Mumbai,14904552.776153496,0,GST000919,1,GST000919,7,GST000919,442238.56770689896,GST000919,641153.5637367297,8,0.49032012,0
GST000920,2020-09-17,Delhi,14402322.410312638,0,GST000920,3,GST000920,4,GST000920,141231.3821335824,GST000920,813868.3777682763,7,0.49473286,0
GST000921,2022-08-03,Mumbai,1918372.7967587,0,GST000921,4,GST000921,8,GST000921,703837.1137161939,GST000921,104541.36022294872,12,0.49676943,0
GST000922,2020-07-16,Chennai,1976463.1747493255,0,GST000922,11,GST000922,3,GST000922,886058.4667293947,GST000922,729784.0489964136,14,0.47376963,0
GST000923,2022-07-09,Bangalore,415007.7123642888,0,GST000923,8,GST000923,5,GST000923,249883.42809946256,GST000923,134897.5007449244,13,0.48147693,0
GST000924,2021-11-25,Delhi,1502677.220081166,0,GST000924,5,GST000924,5,GST000924,3945142.457806991,GST000924,279745.8707784258,10,0.48063284,0
GST000925,2021-10-06,Chennai,311722.02427240025,0,GST000925,6,GST000925,4,GST000925,133461.19602062303,GST000925,1612592.7823588972,10,0.49429002,0
GST000926,2020-03-04,Kolkata,1108507.3477896166,0,GST000926,6,GST000926,10,GST000926,785390.262428975,GST000926,2016150.404040914,16,0.49565366,0
GST000927,2021-03-06,Chennai,312197407.1604771,0,GST000927,2,GST000927,3,GST000927,89206.01113334528,GST000927,12402.275486734543,5,0.49913377,0
GST000928,2021-11-09,Bangalore,1563502.4142478365,0,GST000928,8,GST000928,3,GST000928,1022526.7152521913,GST000928,191641.18439221528,11,0.50071007,1
GST000929,2020-02-02,Kolkata,746442.6460603899,0,GST000929,3,GST000929,5,GST000929,29629.510226972678,GST000929,800611.7331744373,8,0.4827484,0
GST000930,2021-02-09,Mumbai,5151876.009121243,0,GST000930,5,GST000930,7,GST000930,77890.09701120947,GST000930,1080362.0366264167,12,0.49825874,0
GST000931,2021-08-22,Bangalore,2374929.413525834,0,GST000931,2,GST000931,2,GST000931,31821.225913588954,GST000931,259640.76607949918,4,0.49533075,0
GST000932,2022-04-08,Kolkata,10492185.571857318,1,GST000932,3,GST000932,8,GST000932,266324.04776295833,GST000932,595433.5601002965,11,0.49465102,0
GST000933,2021-06-15,Bangalore,225423.85278802612,0,GST000933,4,GST000933,8,GST000933,649837.2819384712,GST000933,936172.3556513151,12,0.4982659,0
GST000934,2020-04-12,Mumbai,439058.99633878,0,GST000934,5,GST000934,4,GST000934,189680.8673921262,GST000934,962617.7974004542,9,0.49482837,0
GST000935,2022-08-26,Bangalore,1694684.8547523117,0,GST000935,5,GST000935,4,GST000935,470679.89976134594,GST000935,36937.729531012366,9,0.4985705,0
GST000936,2021-11-06,Bangalore,11930.45754688613,0,GST000936,4,GST000936,2,GST000936,72173.24978236755,GST000936,31429.995197283773,6,0.5000964,1
GST000937,2022-08-02,Bangalore,3205142.818559464,0,GST000937,2,GST000937,4,GST000937,28139.76515558016,GST000937,103076.53998476504,6,0.50040346,1
GST000938,2020-08-14,Kolkata,2810281.511354917,0,GST000938,5,GST000938,6,GST000938,579046.5745143086,GST000938,368012.87864200113,11,0.496579,0
GST000939,2022-09-02,Bangalore,1242033.2938917598,0,GST000939,4,GST000939,5,GST000939,90616.94975479868,GST000939,586401.4568784147,9,0.48553,0
GST000940,2020-03-09,Delhi,20963.91493662477,0,GST000940,3,GST000940,10,GST000940,60629.161411229536,GST000940,3344732.194348992,13,0.48889637,0
GST000941,2020-02-15,Kolkata,5343070.037079508,0,GST000941,2,GST000941,9,GST000941,13010.809023767568,GST000941,1234304.585240314,11,0.48478392,0
GST000942,2021-05-16,Mumbai,8337336.777156235,0,GST000942,1,GST000942,2,GST000942,1439.8519435333703,GST000942,13724.201697975568,3,0.49827433,0
GST000943,2022-07-27,Chennai,22097.140237526044,0,GST000943,3,GST000943,3,GST000943,5710904.962205402,GST000943,541391.5342186773,6,0.5025403,1
GST000944,2020-08-22,Chennai,3466418.9458914995,0,GST000944,11,GST000944,7,GST000944,1062920.5422920026,GST000944,407578.9509641221,18,0.48320195,0
GST000945,2022-06-21,Kolkata,16570959.663702656,0,GST000945,6,GST000945,4,GST000945,330155.3110860505,GST000945,214670.02454829204,10,0.4940077,0
GST000946,2022-01-06,Kolkata,3877636.8808017406,0,GST000946,2,GST000946,6,GST000946,36303.336718725615,GST000946,707369.1732859433,8,0.5013259,1
GST000947,2021-12-11,Chennai,9895495.175219132,0,GST000947,7,GST000947,4,GST000947,488236.4055443666,GST000947,1099664.9663250481,11,0.4967733,0
GST000948,2022-04-20,Kolkata,5098309.198688958,0,GST000948,3,GST000948,6,GST000948,707240.852128811,GST000948,460324.31662202894,9,0.4977275,0
GST000949,2020-10-01,Bangalore,4567856.441012303,0,GST000949,11,GST000949,5,GST000949,532683.801599666,GST000949,641176.9148004032,16,0.49777013,0
GST000950,2022-02-14,Delhi,1505179.6153438564,0,GST000950,2,GST000950,7,GST000950,18360.173429156304,GST000950,412712.8068819004,9,0.4969553,0
GST000951,2021-06-02,Bangalore,2532425.559405931,0,GST000951,4,GST000951,5,GST000951,111913.05980958328,GST000951,330790.08970353805,9,0.49792194,0
GST000952,2021-07-02,Bangalore,30509171.993800253,0,GST000952,4,GST000952,10,GST000952,323356.397101749,GST000952,758465.4956870322,14,0.49392754,0
GST000953,2021-05-05,Delhi,490118.7104787194,0,GST000953,4,GST000953,3,GST000953,119861.78108572864,GST000953,150488.17882431648,7,0.49400264,0
GST000954,2020-01-13,Kolkata,84334351.59541625,0,GST000954,4,GST000954,1,GST000954,147311.72232547274,GST000954,17189.480439770377,5,0.49158877,0
GST000955,2020-12-30,Bangalore,1555948.0847585767,0,GST000955,5,GST000955,9,GST000955,74119.37534119166,GST000955,273127.8555605256,14,0.4912284,0
GST000956,2020-10-10,Delhi,2101241.274860945,0,GST000956,5,GST000956,2,GST000956,383433.0464740542,GST000956,113915.08492482848,7,0.4965144,0
GST000957,2021-09-13,Delhi,18.86118424660981,1,GST000957,5,GST000957,5,GST000957,4052999.912637726,GST000957,456719.19891665404,10,0.48886284,0
GST000958,2022-02-06,Delhi,10831203.831969948,0,GST000958,4,GST000958,4,GST000958,566130.2694037401,GST000958,136605.43487100868,8,0.4946593,0
GST000959,2021-05-10,Bangalore,2900584.595514241,0,GST000959,5,GST000959,6,GST000959,232023.95378132362,GST000959,325976.8317054163,11,0.50649035,1
GST000960,2021-07-19,Kolkata,2528436.349618686,0,GST000960,5,GST000960,4,GST000960,248456.07868629112,GST000960,134088.34017091148,9,0.4971834,0
GST000961,2021-07-09,Chennai,4438848.084437644,0,GST000961,5,GST000961,3,GST000961,1918408.050893731,GST000961,77398.63837951871,8,0.4993535,0
GST000962,2021-02-28,Mumbai,12756041.650673524,0,GST000962,6,GST000962,5,GST000962,370186.47151108866,GST000962,688844.7660941534,11,0.49760917,0
GST000963,2021-12-19,Delhi,18279683.211686235,0,GST000963,7,GST000963,1,GST000963,307373.59053883195,GST000963,7003.415754664724,8,0.48724657,0
GST000964,2021-05-07,Chennai,4008482.3758271313,0,GST000964,5,GST000964,3,GST000964,344467.87035881775,GST000964,246058.67744277781,8,0.50033337,1
GST000965,2021-03-31,Delhi,40084611.92285805,0,GST000965,6,GST000965,8,GST000965,1894048.7959584896,GST000965,401228.1244558115,14,0.49610323,0
GST000966,2022-02-15,Mumbai,36226685.19722123,0,GST000966,5,GST000966,8,GST000966,237719.94903830526,GST000966,1369967.559617952,13,0.49741906,0
GST000967,2020-09-13,Bangalore,4115219.325636643,0,GST000967,4,GST000967,8,GST000967,1331643.8980312077,GST000967,268128.4806560228,12,0.48819533,0
GST000968,2020-04-04,Delhi,235618.59007043368,0,GST000968,3,GST000968,2,GST000968,50268.94557980254,GST000968,194286.9498502154,5,0.47968814,0
GST000969,2020-10-04,Mumbai,346492.78647687414,0,GST000969,2,GST000969,4,GST000969,38882.6778157185,GST000969,603349.555536734,6,0.49114338,0
GST000970,2020-09-26,Bangalore,607353.8965580101,0,GST000970,5,GST000970,3,GST000970,1051553.845294861,GST000970,421618.4865279065,8,0.49793455,0
GST000971,2020-01-21,Delhi,20624385.144647043,0,GST000971,5,GST000971,4,GST000971,329094.9887846033,GST000971,3847997.337615586,9,0.49254277,0
GST000972,2020-06-22,Mumbai,12470178.851147614,0,GST000972,4,GST000972,13,GST000972,1000561.809544571,GST000972,1858022.448849006,17,0.4966458,0
GST000973,2021-10-12,Bangalore,1350741.8135345927,0,GST000973,8,GST000973,5,GST000973,165780.1054072871,GST000973,82009.15771752808,13,0.4941732,0
GST000974,2021-10-30,Chennai,7267500.086066562,0,GST000974,9,GST000974,7,GST000974,1497356.3341011484,GST000974,335687.84495848115,16,0.48439124,0
GST000975,2020-09-19,Mumbai,3697967.964929655,0,GST000975,4,GST000975,5,GST000975,176285.48787503873,GST000975,73215.24095655224,9,0.49740815,0
GST000976,2020-06-19,Kolkata,220039.67474609156,1,GST000976,3,GST000976,9,GST000976,164374.05294979666,GST000976,358737.73721802956,12,0.48793313,0
GST000977,2021-06-01,Delhi,18903427.986136496,0,GST000977,1,GST000977,5,GST000977,18205.084753509927,GST000977,276742.70766586356,6,0.50043523,1
GST000978,2020-08-10,Mumbai,5932761.568815906,0,GST000978,4,GST000978,3,GST000978,345805.87801374664,GST000978,41203.93970059511,7,0.49500424,0
GST000979,2020-04-21,Bangalore,9262835.969664756,0,GST000979,6,GST000979,6,GST000979,224133.10701566737,GST000979,120314.55172158219,12,0.49505717,0
GST000980,2021-10-20,Kolkata,41912084.52111376,0,GST000980,6,GST000980,5,GST000980,120275.24276039981,GST000980,195294.23038372566,11,0.49511242,0
GST000981,2020-08-10,Chennai,713274.2004861477,0,GST000981,5,GST000981,3,GST000981,229647.37825866818,GST000981,39431.036575762824,8,0.49727523,0
GST000982,2021-11-11,Bangalore,3803020.738713994,0,GST000982,8,GST000982,4,GST000982,1714901.0156482023,GST000982,37775.30616216158,12,0.49648392,0
GST000983,2021-03-23,Bangalore,41516278.59218618,0,GST000983,7,GST000983,6,GST000983,723330.8966142015,GST000983,409335.42052454385,13,0.50138277,1
GST000984,2020-02-18,Kolkata,3230481.923949307,0,GST000984,2,GST000984,6,GST000984,25302.932132666807,GST000984,493692.1323842826,8,0.49665302,0
GST000985,2020-12-02,Delhi,540986.2230055649,0,GST000985,5,GST000985,5,GST000985,603844.1737291748,GST000985,108672.2330402632,10,0.48565277,0
GST000986,2020-12-23,Delhi,2634944.728971709,0,GST000986,4,GST000986,3,GST000986,436865.6197362806,GST000986,332181.80076748645,7,0.5003329,1
GST000987,2021-01-25,Bangalore,8176559.225230409,0,GST000987,2,GST000987,5,GST000987,42890.52466546938,GST000987,228993.71431799405,7,0.49167323,0
GST000988,2021-07-15,Delhi,300114.4733032301,0,GST000988,6,GST000988,3,GST000988,454490.05416808126,GST000988,1007377.9662796684,9,0.50140965,1
GST000989,2022-08-03,Mumbai,1594375.591787177,0,GST000989,5,GST000989,4,GST000989,278918.44422049966,GST000989,247373.6983322369,9,0.48855934,0
GST000990,2021-04-30,Mumbai,6867199.619775619,0,GST000990,5,GST000990,14,GST000990,421775.61233668367,GST000990,1003822.4885369978,19,0.49740583,0
GST000991,2021-02-07,Delhi,2599249.80056439,0,GST000991,9,GST000991,5,GST000991,2258676.8006860027,GST000991,175420.08588192187,14,0.4839317,0
GST000992,2021-02-26,Mumbai,13114462.059823008,0,GST000992,8,GST000992,3,GST000992,1639850.7818604866,GST000992,328326.67594689806,11,0.4991237,0
GST000993,2022-06-11,Bangalore,14541054.225704042,0,GST000993,4,GST000993,8,GST000993,139538.31131205958,GST000993,887155.877413704,12,0.489247,0
GST000994,2021-07-17,Chennai,60203268.88718374,0,GST000994,7,GST000994,7,GST000994,853534.7285260945,GST000994,170231.8871245315,14,0.48315552,0
GST000995,2022-09-26,Delhi,51802.87412387237,1,GST000995,5,GST000995,6,GST000995,831929.6975858419,GST000995,619604.8397016757,11,0.49187925,0
GST000996,2020-08-28,Kolkata,1854707.857088697,0,GST000996,4,GST000996,3,GST000996,681281.765990714,GST000996,21497.653430514572,7,0.49980888,0
GST000997,2020-09-17,Mumbai,884432.6590781732,0,GST000997,2,GST000997,5,GST000997,6472.577427869017,GST000997,197032.95234525783,7,0.4982022,0
GST000998,2020-04-11,Kolkata,2754286.2473543887,0,GST000998,4,GST000998,10,GST000998,166381.9092592138,GST000998,1870845.3590087562,14,0.49050876,0
GST000999,2021-11-03,Bangalore,4377910.6668098215,0,GST000999,7,GST000999,5,GST000999,525191.0402510737,GST000999,466466.7252461781,12,0.5009052,1
